serial_id,accFoundMonthIncome,accFundGroupConsumeFinanceCnt,accFundGroupScoreCardCreditHistoryShortPer,accFundGroupScoreCardCreditWhiteUserFlag,accFundGroupScoreCardInqyOrgLoanCard3m,accFundGroupScoreCardIsCrossProvinceBehaviorAccFound,accFundGroupScoreCardIsLargeAgeAccFound,accFundGroupScoreCardIsVillageLargeAccFound,accFundGroupScoreCardNotBankLoanAccountCntRatio,accFundGroupScoreCardPbcV2ScoreInfoScore,accFundGroupScoreCardShortTermLoanCntAfterAccFound,accFundGroupScoreCardStability,ageDelqScore,ageDelqex,amtUseRatioAccountAvg,amtUseRatioMax,amtUseRatioSum,amtuseratioaccountmax,balanceMax,balanceMaxR2,balanceMinR2,balanceSum,balanceavg1r2,balanceavgr2,balancemin1r2,balancesumr2,baseInfoCompanyNature,baseInfoEduLevel,baseInfoEduLevelScore,baseInfoMaritalStatus,baseInfoMaritalStatusScore,baseV0300000AddressIsConsistent,baseV03007MobileCnt,baseV04002SpsCerttype,baseV0500000AddressCnt,baseV0500004AddressCnt,baseV0500005AddressCnt,baseV0500007AddressCnt,baseV0500025AddressCnt,baseV0500034ResidenceTypeCnt,baseV0500041ResidenceTypeCnt,baseV05003ResdType,baseV05004ResdMtypeOwn,baseV05005ResdMtypeOth,baseV05007ResdTypeC1,baseV05011ResdTypeC5,baseV05017ResdTypeCna,baseV0600002Company,baseV0600003StartYearCnt,baseV0600005Industry
CR202404300010800000005466,,0,0,,0,,0,0,,0,0,15,2,42,0.020141666666666665,0.01945,0.01334211,,389,389,0,507,,,,,10,30,,30,,0,2,10,3,1,1,1649,1,1,0,9,2,0,1,0,0,2,1946,2
CR202404300010800000005656,,2,0,,0,,0,0,5,0,0,15,6,39,0.25052312545454547,0.94523,0.43318062,,189046,51462,0,329997,,,,,99,40,,40,,0,1,10,5,2,0,1775,3,1,0,9,0,1,0,0,0,4,-999,1
CR202404300010800000006554,,2,0,,0,,0,0,20,0,0,15,2,41,0.13683981333333334,0.56297436,0.24948157,,65868,0,0,73868,,,,,99,30,,30,,0,2,,5,0,0,2525,0,0,0,9,0,2,0,2,0,1,-999,1
CR202404300010800000006899,,1,0,,0,,0,0,20,0,0,15,0,31,0.0,0.0,0.0,,0,0,0,0,,,,,20,30,,30,,0,1,,5,1,1,2426,2,0,1,2,2,0,1,0,0,3,4503,3
CR202404300010800000007491,,0,0,,0,,0,0,,0,0,0,-3,50,0.0010375,0.00166,7.094E-4,,83,83,0,83,,,,,99,20,,20,,0,3,10,4,0,1,2418,1,0,2,1,2,0,2,0,0,4,-999,1
CR202404300010800000007588,,5,0,,0,,0,0,20,0,0,15,0,30,0.07692307692307693,1.0,0.67307185,,102000,0,0,102000,,,,,99,30,,30,,0,1,,5,0,0,2319,0,1,0,9,0,2,0,2,0,4,3772,1
CR202404300010800000008595,,1,0,,0,,0,0,,0,0,15,-3,48,0.237592888,0.46041216,0.3755103,,68141,4976,3522,83889,,,,,50,30,,30,,0,1,,4,0,1,3378,2,0,1,9,2,0,2,0,0,3,-999,2
CR202404300010800000008946,,3,0,,0,,0,0,,0,0,15,6,38,0.29951665222222223,0.93552,0.17525756,,93552,27364,0,160330,,,,,99,30,,30,,0,2,10,5,4,0,329,4,1,0,9,0,0,0,0,0,4,-999,0
CR202404300010800000009057,,1,0,,0,,0,0,,0,0,15,2,41,0.471084123939394,0.24851333,0.27760158,,74554,74554,0,305045,,,,,99,91,,91,,0,1,10,3,0,1,990,2,0,0,9,3,0,0,0,0,4,-999,2
CR202404300010800000009749,,0,0,,0,,0,0,,0,0,15,-3,46,0.4083125,0.816625,0.72588889,,6533,6533,6533,6533,,,,,99,,,,,0,1,,2,0,1,2597,0,0,1,1,2,0,2,0,0,0,-999,0
CR202404300010800000009815,,0,0,,0,,0,0,20,0,0,15,6,39,3.07569339,0.99478873,1.38215909,,70630,70630,70630,121630,,,,,99,30,,30,,0,1,,1,0,1,2820,0,0,0,1,1,0,1,0,0,0,3042,0
CR202404300010800000011013,,3,0,,0,,0,0,5,0,0,15,0,34,0.172042816,1.0,0.49499879,,162000,1,0,207107,,,,,50,30,,30,,0,3,,4,2,0,2196,2,1,0,7,0,1,0,0,0,4,-999,2
CR202411160010800000000272,,6,0,,0,,0,0,20,0,0,0,2,43,0.21186646272727272,0.5,0.23950912,,100000,0,0,209045,,,,,99,20,,20,,0,1,,4,0,1,1893,1,1,0,9,2,0,2,0,0,1,-999,1
CR202411160010800000000443,,0,0,,0,,0,0,,0,0,15,2,42,0.08995594083333334,0.698165,0.19163872,,139633,139633,0,293575,,,,,99,60,,60,,0,1,,5,3,1,934,4,1,1,9,1,0,1,0,0,4,4703,3
CR202411160010800000001176,,6,0,,0,,0,0,20,0,0,15,-3,50,0.53341295125,0.86428,0.61193265,,172856,37713,0,334360,,,,,50,90,,90,,0,1,10,5,2,0,974,4,0,0,9,0,0,0,0,0,4,-999,2
CR202411160010800000001292,,2,0,,0,,0,0,,0,0,15,2,42,0.398008074,1.0,0.46785941,,270000,35126,0,768038,,,,,99,30,,30,,0,1,,4,3,1,654,3,1,1,9,2,1,1,0,0,3,-999,1
CR202411160010800000001595,,0,0,,0,,0,0,,0,0,15,2,41,0.23123311833333335,0.71429022,0.27355253,,113215,26413,0,140606,,,,,10,30,,30,,0,1,,5,4,1,512,4,0,1,9,1,0,1,0,0,4,2511,3
CR202411160010800000002579,,0,0,,0,,0,0,,0,0,15,2,42,0.7033181833333334,1.338,1.0316156,,133800,133800,0,150783,,,,,50,60,,60,,0,2,,2,0,1,1493,0,0,0,2,1,1,0,0,0,1,-999,1
CR202411160010800000003464,,1,0,,0,,0,0,20,0,0,15,0,32,0.0726821725,0.21577,0.08602524,,21577,2934,0,39877,,,,,99,30,,30,,0,2,,5,0,1,3543,0,0,0,7,1,0,1,0,0,4,-999,2
CR202407140010800000000296,,2,0,,0,,0,0,,0,0,0,6,38,0.42098436,0.71474333,0.68088279,,214423,0,0,647111,,,,,99,20,,20,,0,1,10,4,0,1,5474,1,0,0,9,1,1,1,0,0,4,-999,2
CR202407140010800000000946,,1,0,,0,,0,0,,0,0,0,0,31,0.8408024199999999,0.81225,0.65085911,,16245,,,18940,,,,,40,20,,20,,0,1,,2,0,1,1112,0,0,0,9,1,0,1,0,0,0,-999,0
CR202407140010800000001712,,0,0,,0,,0,0,20,0,0,15,0,33,0.057745594,0.19145714,0.11401387,,6701,6701,0,7070,,,,,50,60,,60,,0,1,,5,2,1,2748,2,1,1,1,2,0,1,0,0,2,-999,1
CR202407140010800000002255,,1,0,,0,,0,0,20,0,0,15,2,44,0.1581910925,0.22291667,0.10872542,,13375,13375,0,26205,,,,,99,30,,30,,0,1,,5,0,0,2086,0,0,0,9,0,2,0,1,0,3,-999,2
CR202407140010800000002335,,1,0,,0,,0,0,,0,0,15,6,37,0.0185,0.02354545,0.0044027,,518,0,0,518,,,,,50,60,,60,,0,2,,5,0,0,1706,2,0,0,9,0,1,0,1,0,3,2751,1
CR202407140010800000002900,,0,0,,0,,0,0,,0,0,30,2,42,0.027765625,0.1110625,0.03321495,,3554,3554,0,3554,,,,,99,30,,30,,0,1,,3,0,0,5654,0,0,0,7,0,2,0,0,0,4,-999,2
CR202407140010800000003353,,3,0,,0,15,0,0,,0,0,15,6,37,0.22361540349999998,1.0,0.31100924,,200000,20667,0,307799,,,,,99,30,,30,,0,1,10,4,3,1,337,3,0,1,7,1,0,1,0,0,3,2751,1
CR202407140010800000004175,,1,0,,0,,0,0,,0,0,15,2,42,1.1095760885714285,0.899635,0.821719,,179927,119817,0,314061,,,,,99,30,,30,,0,2,,5,1,1,1511,2,1,0,9,1,0,0,0,0,0,-999,0
CR202407140010800000004831,,0,0,,0,,0,0,,0,0,15,2,43,0.2844166871428571,0.30972131,0.27895975,,37786,37786,0,111332,,,,,40,40,,40,,0,2,,4,0,1,1163,1,0,0,7,2,1,0,0,0,4,-999,2
CR202407140010800000005558,,2,0,,0,,0,0,20,0,0,15,0,30,0.240427325,0.67446667,0.38213592,,101170,14594,0,125952,,,,,99,30,,30,,0,2,10,4,2,1,1128,3,1,1,9,1,1,1,0,0,4,-999,2
CR202407140010800000005852,,2,0,,0,,0,0,20,0,0,15,0,31,0.2284833842857143,0.15845729,0.12592115,,31533,31533,0,51741,,,,,99,30,,30,,0,2,,5,1,0,1047,4,0,0,7,0,1,0,1,0,3,-999,1
CR202407140010800000006925,,0,0,,0,,0,0,,0,0,15,0,35,0.35712123,0.81392222,0.3428068,,73253,51824,51824,191629,,,,,50,99,,99,,1,2,,4,0,1,1496,1,1,0,6,2,0,1,0,0,0,-999,0
CR202407140010800000007042,,20,0,,0,15,0,0,,0,0,15,2,44,0.6529175881818182,1.0,0.24435172,,200000,56402,0,560569,,,,,20,30,,30,,0,3,,3,2,1,398,2,1,2,9,2,0,2,0,0,4,-999,2
CR202412080010800000000188,,13,0,,0,15,0,0,,0,0,0,6,37,0.6129373257142857,0.582265,0.1429755,,116453,116453,6392,252993,,,,,50,20,12,20,4,0,2,,5,4,0,483,4,1,0,3,0,1,0,0,0,4,7647,2
CR202412080010800000000838,,1,0,,0,,0,0,,0,0,15,2,41,0.13824857142857144,0.48387,0.11542425,,48387,0,0,48387,,,,,99,30,6,30,4,0,1,10,4,0,1,1011,3,0,1,1,1,0,1,0,0,2,2898,2
CR202412080010800000001022,,8,0,,0,,0,0,,0,0,0,6,38,0.688474064375,0.85,0.12316882,,850000,91643,0,2450752,,,,,99,20,12,20,0,0,2,,5,4,1,672,4,1,1,9,3,0,1,0,0,4,5455,2
CR202412080010800000001140,,0,0,,0,,0,0,,0,0,15,2,45,0.5328694100000001,1.03766,0.46768918,,207532,207532,0,635381,,,,,99,30,6,30,4,0,2,,4,3,1,313,3,3,1,1,2,0,1,0,0,4,-999,3
CR202412080010800000001775,,2,0,,0,15,0,0,,0,0,0,6,36,0.3040471936363636,0.51724138,0.2916645,,300000,150704,0,867512,,,,,99,20,12,20,0,1,2,,5,4,1,415,4,3,1,2,2,0,1,0,0,2,-999,1
CR202412080010800000003701,,3,0,,0,,0,0,20,0,0,15,2,42,0.19258388833333331,0.09818,0.01236312,,19636,19636,0,32158,,,,,50,90,0,90,4,0,1,10,4,3,0,197,3,3,0,7,0,0,0,0,0,4,-999,3
CR202412080010800000004341,,3,0,,0,15,0,0,,0,0,0,6,40,0.31504329999999997,0.65486719,0.11557403,,167646,167646,0,254724,,,,,40,10,15,10,0,0,3,,4,3,1,310,3,0,1,1,2,2,1,2,0,4,-999,2
CR202412080010800000005253,,1,0,,0,,0,0,20,0,0,0,6,39,0.005254572,0.0222381,0.00538426,,1868,0,0,1868,,,,,99,20,12,20,4,0,1,10,5,1,1,1466,2,0,2,1,4,0,3,0,0,4,-999,1
CR202412080010800000005567,,3,0,,0,,0,0,20,0,0,15,2,45,0.009800252307692308,0.04409032,0.01326508,,3417,707,0,4452,,,,,99,60,0,60,4,0,2,,4,1,1,956,3,0,1,7,1,0,1,0,0,4,-999,3
CR202412080010800000005769,,2,0,,0,,0,0,5,0,0,15,0,34,0.378403938,0.55555556,0.39638912,,30000,0,0,48082,,,,,99,60,0,60,0,0,2,,4,2,1,2496,2,1,2,9,2,0,2,0,0,1,3629,1
CR202412080010800000006406,,60,0,,0,,0,0,20,0,0,0,0,26,0.3794766666666667,0.93843,0.18508519,,187686,,,187706,,,,,50,20,12,20,4,1,1,10,4,2,0,887,3,2,0,9,0,0,0,0,0,4,-999,1
CR202406080010800000000814,,2,0,,0,,0,0,20,0,0,0,-3,49,0.0025,1.3335E-4,1.285E-5,,3,0,0,3,,,,,99,20,,20,,0,3,,3,0,0,1400,0,0,0,7,0,0,0,0,0,0,-999,0
CR202406080010800000001341,,1,0,,0,,0,0,20,0,0,15,0,28,8.596400000000001,25.7892,8.00906832,,128946,128946,128946,128946,,,,,99,90,,90,,0,1,,1,0,0,533,0,1,0,9,0,1,0,0,0,0,-999,0
CR202408160010800000000265,,6,0,,0,,0,0,20,5,0,15,0,29,1.4778210016666666,0.7205,0.17938067,,144100,117427,0,263117,,,,,99,30,,30,,0,2,,5,3,0,807,4,2,0,9,0,0,0,0,0,4,-999,2
CR202408160010800000000408,,1,0,,0,,0,0,5,5,0,15,6,39,2.865180823,0.54070701,0.22970914,,84891,84891,0,126363,,,,,99,30,,30,,0,3,10,5,4,1,696,4,1,1,2,3,0,1,0,0,3,5341,2
CR202408160010800000001166,,1,0,,0,,0,0,,5,0,0,0,29,0.19299785714285717,0.848275,0.49037085,,101793,50271,0,152064,,,,,99,20,,20,,0,1,,5,4,1,723,4,0,1,9,1,1,1,0,0,4,-999,1
CR202408160010800000001202,,3,0,,0,,0,0,,5,0,0,6,39,0.529686645,0.51193333,0.04731409,,153580,71546,0,424114,,,,,99,20,,20,,0,2,,4,2,1,931,3,0,1,1,2,0,1,0,0,4,-999,0
CR202408160010800000001435,,1,0,,0,15,0,0,,5,0,0,2,45,0.503766473076923,0.60422961,0.30881428,,200000,83511,0,925173,,,,,99,20,,20,,1,1,,5,4,0,268,4,2,0,9,0,0,0,0,0,4,-999,2
CR202408160010800000001856,,0,0,,0,15,0,0,,5,0,15,-3,50,0.706783765,0.87627667,0.86536181,,262883,23,23,820363,,,,,20,30,,30,,0,2,10,2,1,1,290,1,0,2,1,2,0,2,0,0,1,-999,2
CR202408160010800000003270,,0,0,,0,,0,0,,0,0,15,-3,46,0.04444444,0.04444444,0.04444444,,200,200,200,200,,,,,40,40,,40,,0,1,10,2,0,0,990,1,0,0,5,0,1,0,1,0,1,-999,1
CR202408160010800000003633,,1,0,,0,15,0,0,,5,0,0,6,40,0.48102833333333334,1.0,0.71684253,,200000,12480,0,805731,,,,,99,20,,20,,0,2,,5,2,0,2807,2,0,0,9,0,1,0,0,0,3,-999,1
CR202408160010800000005208,,4,0,,0,,0,0,5,0,0,15,2,44,0.03362291190476191,0.09643243,0.00630817,,3568,3568,0,3932,,,,,99,30,,30,,0,3,,4,1,0,974,3,2,0,5,0,3,0,3,0,4,2054,3
CR202408160010800000006348,,0,0,,0,15,0,0,,5,0,15,-11,24,0.438265,0.78888,0.73639972,,78888,,,154194,,,,,99,30,,30,,0,1,,2,0,0,894,1,0,0,9,0,0,0,0,0,0,-999,0
CR202408160010800000006955,,0,0,,0,,0,0,,0,0,15,2,41,0.0,0.0,0.0,,0,0,0,0,,,,,40,30,,30,,0,3,,4,0,1,3633,0,0,0,9,3,0,2,0,0,1,-999,1
CR202408160010800000007131,,1,0,,0,15,0,0,,0,0,0,2,43,0.8795189792857142,1.0,0.68681441,,300000,96134,0,1226428,,,,,99,20,,20,,0,3,,4,3,1,702,3,1,0,2,2,0,0,0,0,4,3880,1
CR202408160010800000007591,,86,0,,0,,0,0,5,5,0,0,0,32,0.8606507283333333,1.0,0.28129515,,300000,80309,2870,616033,,,,,99,10,,10,,0,1,,5,4,0,399,4,2,0,9,0,0,0,0,0,4,-999,2
CR202408160010800000007796,,0,0,,0,,0,0,20,0,0,0,6,38,0.284665953,1.0,0.31401413,,500000,10371,0,1020859,,,,,40,20,,20,,0,2,10,3,0,1,968,2,0,1,2,3,0,1,0,0,4,-999,3
CR202408160010800000009037,,5,0,,0,15,0,0,20,5,0,0,2,45,0.6425368807692309,1.0,0.54482165,,300000,67417,0,687493,,,,,50,20,,20,,0,2,,4,3,0,525,3,1,0,9,0,1,0,0,0,3,-999,2
CR202408160010800000009193,,4,0,,0,,0,0,,0,0,15,6,37,0.209237098,0.21235294,0.09204082,,36100,794,794,59081,,,,,99,99,,99,,0,1,10,5,2,1,1155,3,1,1,9,2,1,2,0,0,1,-999,1
CR202408160010800000009294,,0,0,,0,,0,0,,0,0,15,2,42,0.29338909166666666,1.0,0.38439527,,200000,6465,0,477289,,,,,99,30,,30,,0,4,,5,4,0,280,4,4,0,7,0,1,0,0,0,4,-999,2
CR202408160010800000009369,,1,0,,0,15,0,0,20,5,0,0,2,44,0.617588736,0.5574382,0.47001392,,49612,49612,0,169119,,,,,40,20,,20,,0,2,,3,2,1,247,2,0,0,7,2,0,0,0,0,4,4976,2
CR202408160010800000010083,,1,0,,0,,0,0,,0,0,15,6,38,0.08503578666666667,0.03500583,0.01299966,,9000,789,0,11571,,,,,50,60,,60,,0,1,,5,0,1,1618,1,0,1,1,1,3,1,2,0,3,-999,2
CR202408160010800000011226,,2,0,,0,,0,0,,0,0,0,0,35,0.381309406,0.80993151,0.45453885,,118250,48938,0,362722,,,,,99,20,,20,,0,2,,5,0,0,1116,3,1,0,7,0,1,0,0,0,4,6802,2
CR202408160010800000011827,,2,0,,0,,0,0,20,0,0,15,0,35,0.8009327483333334,0.83333333,0.7791694,,105000,23395,0,332082,,,,,20,60,,60,,0,2,,5,3,1,1567,3,2,1,2,2,1,1,1,0,1,-999,1
CR202408160010800000011969,,17,0,,0,,0,0,20,0,0,0,2,41,1.386037631111111,1.0036,0.31853969,,301080,301080,0,1026935,,,,,99,20,,20,,0,2,,4,3,1,688,3,2,1,9,1,0,1,0,0,4,-999,3
CR202408290010800000000161,,1,0,,0,,0,0,,0,0,15,2,43,0.25211915045454547,1.0,0.24804542,,200000,26249,0,325352,,,,,99,30,,30,,0,3,,5,4,1,648,4,1,1,5,3,1,1,1,0,4,-999,1
CR202408290010800000000513,,0,0,,0,,0,0,,0,0,15,-3,46,0.0,0.0,0.0,,0,0,0,0,,,,,99,91,,91,,0,1,10,4,0,0,2996,1,0,0,4,0,4,0,0,0,1,-999,0
CR202408290010800000000531,,1,0,,0,,0,0,,0,0,0,2,45,0.35510957045454544,1.0,0.49757957,,300000,15658,0,1336440,,,,,50,20,,20,,0,3,,4,3,1,560,3,1,0,9,1,0,0,0,0,3,-999,2
CR202408290010800000001286,,1,0,,0,15,0,0,,0,0,0,2,42,0.1352549075,0.164585,0.0193058,,32917,3376,0,36293,,,,,40,20,,20,,0,1,,5,4,1,328,4,3,3,1,3,0,3,0,0,3,-999,2
CR202408290010800000001691,,3,0,,0,,0,0,,0,0,0,0,31,3.39E-5,5.517E-5,5.65E-6,,4,4,4,4,,,,,99,20,,20,,0,2,10,4,3,1,495,3,1,0,9,1,1,0,1,0,2,-999,1
CR202408290010800000003225,,0,0,,0,,0,0,,0,0,15,0,30,0.010199999999999999,0.001275,3.8346E-4,,51,0,0,51,,,,,10,30,,30,,0,3,,2,1,1,670,1,0,0,9,2,0,0,0,0,3,-999,2
CR202408290010800000003313,,4,0,,0,15,0,0,5,0,0,15,-3,48,1.44792622,1.0,0.5954725,,200000,96648,0,792035,,,,,99,30,,30,,0,1,,5,4,0,143,4,5,0,9,0,0,0,0,0,4,-999,0
CR202408290010800000004123,,0,0,,0,,0,0,,0,0,15,-3,46,1.2147399366666667,0.88830406,0.43007436,,97717,97717,0,246258,,,,,99,30,,30,,0,1,10,5,1,1,1122,2,0,0,5,2,1,2,1,0,1,4258,1
CR202408290010800000005143,,0,0,,0,,0,0,,0,0,15,0,28,0.6667222369230769,2.78636905,0.83748414,,234055,234055,0,392028,,,,,99,30,,30,,0,2,,4,2,1,1008,3,2,1,7,1,1,1,0,0,4,-999,3
CR202408290010800000005424,,34,0,,0,15,0,0,20,0,0,0,2,43,0.49043564153846153,1.0,0.20046342,,300000,59648,0,972262,,,,,99,20,,20,,0,2,,5,4,1,286,4,3,3,9,3,0,3,0,0,4,-999,2
CR202408290010800000007484,,1,0,,0,,0,0,,0,0,0,6,40,0.28620943285714284,0.88954667,0.53798818,,266864,59708,0,425851,,,,,40,10,,10,,0,2,,4,2,1,1179,2,0,0,2,2,1,0,0,0,4,-999,2
CR202408290010800000010358,,1,0,,0,,0,0,,0,0,0,2,45,0.19594477333333335,0.93333333,0.14883837,,280000,29688,0,309688,,,,,99,20,,20,,0,1,,5,0,1,1823,1,0,0,2,2,0,0,0,0,4,-999,1
CR202408290010800000010689,,1,0,,0,15,0,0,,0,0,0,6,37,0.36281926555555555,0.65165333,0.34556053,,195496,50001,0,672994,,,,,99,20,,20,,1,2,,4,3,1,666,3,2,2,9,3,0,2,0,0,3,-999,1
CR202408290010800000010965,,67,0,,0,15,0,0,5,0,0,0,-3,50,1.7666841708823529,0.55982,0.25874856,,111964,91000,0,825418,,,,,99,10,,10,,0,2,,5,4,1,301,4,3,0,9,1,0,0,0,0,4,-999,3
CR202408290010800000011284,,2,0,,0,15,0,0,,0,0,15,0,29,0.09961699833333333,0.23282475,0.09813507,,10987,789,0,34446,,,,,99,90,,90,,0,2,,3,2,1,479,2,1,0,9,1,0,0,0,0,4,-999,3
CR202408070010800000028242,,0,0,,0,,0,0,20,0,0,15,0,34,0.1089693175,0.43587727,0.30596077,,95893,95893,0,95893,,,,,50,60,,60,,0,1,,5,0,0,1150,3,0,0,7,0,2,0,1,0,3,-999,1
CR202408070010800000028526,,28,0,,0,15,0,0,5,0,0,15,2,41,0.34055333083333333,0.45748,0.26433321,,91496,89631,0,376678,,,,,40,30,,30,,0,2,,5,4,1,534,4,1,1,1,1,0,1,0,0,4,-999,0
CR202408070010800000028942,,3,0,,0,15,0,0,,0,0,0,0,33,0.5355387388235294,0.687962,0.55806389,,343981,115806,0,1401823,,,,,99,20,,20,,1,3,,4,3,0,393,3,0,0,9,0,0,0,0,0,3,-999,2
CR202408070010800000030131,,8,0,,0,,0,0,,0,0,15,2,45,0.979130205625,1.0,0.2755854,,100000,36483,0,214573,,,,,99,30,,30,,0,3,10,3,2,0,678,2,1,0,7,0,0,0,0,0,4,-999,1
CR202408070010800000030196,,1,0,,0,,0,0,,0,0,15,-3,46,0.24400000000000005,0.9,0.24690693,,180000,0,0,220000,,,,,50,40,,40,,0,2,10,5,0,1,1877,1,0,0,11,3,1,1,1,0,2,-999,2
CR202408070010800000030499,,2,0,,0,,0,0,,0,0,15,-3,46,0.20670055409090907,0.49504951,0.15627712,,100000,48474,0,186039,,,,,50,30,,30,,0,1,,5,1,1,1067,4,0,0,11,1,1,0,1,0,3,-999,2
CR202408070010800000030533,,11,0,,0,,0,0,,0,0,0,0,29,0.3470857142857143,1.0,0.41296346,,300000,32401,0,686375,,,,,99,20,,20,,0,3,,4,3,1,293,3,2,0,11,1,1,0,1,0,2,-999,1
CR202408070010800000030560,,1,0,,0,,0,0,,0,0,15,0,34,0.38235383636363635,0.75,0.34364461,,150000,10086,0,375496,,,,,99,30,,30,,0,5,10,5,4,1,419,4,2,1,9,1,0,1,0,0,4,-999,1
CR202408070010800000030766,,0,0,,0,,0,0,,0,0,0,2,45,0.004576657142857142,0.02611094,0.00551618,,4317,4317,0,4321,,,,,10,20,,20,,0,1,10,4,0,1,4979,0,0,0,7,2,0,2,0,0,3,7158,1
CR202408070010800000031146,,0,0,,0,,0,0,,0,0,15,0,33,0.055530303999999996,0.27765152,0.07863558,,18325,0,0,18325,,,,,40,60,,60,,0,1,10,4,3,1,692,3,0,0,2,1,3,0,2,0,4,2410,1
CR202408070010800000031455,,0,0,,0,,0,0,,0,0,15,0,29,0.16262527222222223,0.67158667,0.13369139,,50369,50369,0,53145,,,,,99,30,,30,,0,1,10,5,4,1,614,4,1,1,3,1,1,1,0,0,4,-999,2
CR202408070010800000031619,,0,0,,0,,0,0,,0,0,15,6,37,,,,,,,,,,,,,50,30,,30,,0,1,,5,4,1,719,4,1,4,1,4,1,4,0,0,2,-999,2
CR202408070010800000031861,,2,0,,0,,0,0,,0,0,15,-11,51,0.2047195057142857,0.7532,0.12575738,,188300,90093,0,427080,,,,,50,99,,99,,0,2,10,5,4,1,580,4,3,0,9,1,0,0,0,0,4,-999,2
CR202408070010800000032201,,3,0,,0,,0,0,,0,0,15,2,43,0.09142305533333334,0.587985,0.17767597,,117597,107930,0,235956,,,,,99,60,,60,,0,2,,5,4,0,618,4,1,0,9,0,0,0,0,0,4,-999,2
CR202408070010800000033670,,0,0,,0,,0,0,,0,0,15,0,35,0.095197445,0.18045645,0.10857371,,51791,10,0,68401,,,,,99,40,,40,,0,1,10,5,0,0,1709,2,0,0,9,0,0,0,0,0,1,-999,0
CR202408070010800000034076,,1,0,,0,,0,0,,0,0,15,2,44,0.2761619475,0.43694006,0.33813492,,27702,27702,0,59647,,,,,50,60,,60,,0,1,,4,0,1,3907,2,1,2,9,2,1,2,1,0,3,5332,3
CR202408070010800000034333,,0,0,,0,,0,0,,0,0,15,-3,46,0.01436,0.00374,0.00187741,,374,374,0,607,,,,,99,30,,30,,0,1,,5,4,0,298,4,1,0,9,0,1,0,1,0,4,-999,2
CR202408070010800000035061,,1,0,,0,,0,0,,0,0,15,0,31,0.14868549166666667,0.32743942,0.09369992,,50000,0,0,80511,,,,,99,91,,91,,0,1,,5,2,1,1154,3,1,1,9,2,0,2,0,0,2,-999,2
CR202408070010800000035898,,2,0,,0,,0,0,20,0,0,0,2,41,0.1363675480952381,0.5586039,0.2295422,,51615,51615,0,124071,,,,,99,20,,20,,0,2,,4,1,1,1045,3,1,1,3,2,1,1,0,0,4,-999,1
CR202408070010800000036090,,0,0,,0,,0,0,,0,0,15,-11,51,0.13408420499999998,0.80450523,0.47626607,,300000,0,0,300000,,,,,10,90,,90,,0,1,,4,3,1,716,3,4,1,9,3,0,1,0,0,2,-999,3
CR202408070010800000037031,,1,0,,0,,0,0,,0,0,15,-3,46,0.41428571428571426,1.0,0.92173098,,300000,0,0,590000,,,,,99,91,,91,,0,2,,4,3,1,134,3,5,4,1,4,0,4,0,0,3,-999,2
CR202408070010800000037125,,1,0,,0,,0,0,20,0,0,15,0,34,0.10997708249999999,0.051575,0.02895067,,2063,2063,0,3228,,,,,99,40,,40,,0,1,10,5,2,0,1060,4,0,0,9,0,0,0,0,0,2,-999,1
CR202408070010800000037137,,0,0,,0,15,0,0,,0,0,0,-3,48,0.5694164985714286,0.98591549,0.56167153,,700000,0,0,1500000,,,,,99,20,,20,,1,1,,5,4,1,494,4,1,2,7,2,0,2,0,0,2,-999,1
CR202408070010800000037474,,1,0,,0,,0,0,,0,0,15,2,41,0.18819268714285714,0.95238095,0.22057153,,120000,3826,0,124270,,,,,99,60,,60,,0,2,10,4,1,1,1332,2,1,0,7,2,1,1,1,0,3,-999,1
CR202408070010800000050373,,1,0,,0,,0,0,,0,0,15,2,45,0.1333328575,0.22602,0.06475111,,22602,22602,0,33120,,,,,99,30,,30,,0,1,,5,4,1,506,4,4,2,1,2,0,2,0,0,4,-999,1
CR202412200010800000000219,,30,0,,0,15,0,0,,0,0,0,0,34,0.27049992333333334,0.99666667,0.06536119,,299000,7643,0,309370,,,,,99,20,12,20,4,0,4,,4,3,0,328,3,1,0,9,0,0,0,0,0,4,-999,1
CR202412200010800000000877,,1,0,,0,15,0,0,,0,0,15,2,42,0.30674667666666666,0.99709584,0.3552227,,206000,20880,0,499636,,,,,10,30,6,30,4,0,1,,5,4,1,395,4,2,0,9,1,0,0,0,0,3,-999,2
CR202412200010800000002680,,4,0,,0,15,0,0,,0,0,0,0,30,0.33700925555555555,0.816995,0.31715755,,163399,53084,0,441509,,,,,50,20,12,20,0,1,1,,3,2,1,516,2,0,0,9,1,1,0,0,0,4,-999,1
CR202412200010800000002756,,1,0,,0,15,0,0,,0,0,15,-11,51,0.556167715,1.0,0.61238558,,300000,47228,0,916721,,,,,99,60,0,60,4,1,2,10,5,4,0,176,4,5,0,9,0,1,0,0,0,3,-999,2
CR202412200010800000003189,,2,0,,0,,0,0,,0,0,0,2,42,0.34705255,0.70564548,0.42575971,,210988,4312,0,656398,,,,,99,20,12,20,4,0,2,,4,3,1,494,3,0,0,9,1,0,0,0,0,4,-999,1
CR202412200010800000003741,,2,0,,0,,0,0,20,0,0,15,6,37,0.1954361825,0.46790667,0.21976377,,70186,14436,0,116566,,,,,50,99,0,99,4,0,2,,5,0,0,1224,3,0,0,9,0,1,0,0,0,2,-999,1
